Sequence	Name	Start	End	strand	Sample	TotalReadsORF	Reads	RPM	Length	RPKM
NC_000911.1	slr0703	3096388	3097173	+	E1	17068446.9999998	0	0	786	0
NC_000911.1	slr0703	3096388	3097173	+	B1	34183107.9999986	0	0	786	0
NC_000911.1	SGL_RS19105	3097201	3097281	+	A1	12736902.9999993	0	0	81	0
NC_000911.1	SGL_RS19105	3097201	3097281	+	E1	17068446.9999998	0	0	81	0
NC_000911.1	SGL_RS19105	3097201	3097281	+	B1	34183107.9999986	5.999999999986	0.175525291614392	81	2.16697890881965
NC_000911.1	SGL_RS19110	3097436	3098284	+	A1	12736902.9999993	0	0	849	0
NC_000911.1	SGL_RS19110	3097436	3098284	+	E1	17068446.9999998	0	0	849	0
NC_000911.1	SGL_RS19110	3097436	3098284	+	B1	34183107.9999986	0	0	849	0
NC_000911.1	ssr1176	3098272	3098718	+	A1	12736902.9999993	0	0	447	0
NC_000911.1	ssr1176	3098272	3098718	+	E1	17068446.9999998	0	0	447	0
NC_000911.1	ssr1176	3098272	3098718	+	B1	34183107.9999986	0	0	447	0
NC_000911.1	slr0707	3104142	3107102	+	A1	12736902.9999993	1435.99999999943	112.743262628247	2961	38.0760765377397
NC_000911.1	slr0707	3104142	3107102	+	E1	17068446.9999998	2150.99999999901	126.022010086743	2961	42.5606248182177
NC_000911.1	slr0707	3104142	3107102	+	B1	34183107.9999986	9408.99999999986	275.252911467274	2961	92.9594432513588
NC_000911.1	slr0708	3107285	3108493	+	A1	12736902.9999993	3175.9999999999	249.354179740561	1209	206.248287626601
NC_000911.1	slr0708	3107285	3108493	+	E1	17068446.9999998	13907.9999999999	814.83687414561	1209	673.975909136154
NC_000911.1	slr0708	3107285	3108493	+	B1	34183107.9999986	13434.0000000005	393.001127925553	1209	325.062967680359
NC_000911.1	slr0709	3111996	3112388	+	A1	12736902.9999993	1396.00000000072	109.602781775193	393	278.887485433061
NC_000911.1	slr0709	3111996	3112388	+	E1	17068446.9999998	1869.99999999992	109.558883710975	393	278.77578552411
NC_000911.1	slr0709	3111996	3112388	+	B1	34183107.9999986	8041.9999999977	235.262399194305	393	598.632059018587
NC_000911.1	slr0710	3112517	3113803	+	A1	12736902.9999993	5436.99999999801	426.869859965042	1287	331.678212871051
NC_000911.1	slr0710	3112517	3113803	+	E1	17068446.9999998	4704.99999999995	275.65483842789	1287	214.184023642494
NC_000911.1	slr0710	3112517	3113803	+	B1	34183107.9999986	6560.99999999965	191.936906380775	1287	149.135125392988
NC_000911.1	slr0711	3113874	3114287	+	A1	12736902.9999993	778.999999999718	61.1608646151865	414	147.731557041513
NC_000911.1	slr0711	3113874	3114287	+	E1	17068446.9999998	751.000000000017	43.9993163994372	414	106.278542027626
NC_000911.1	slr0711	3113874	3114287	+	B1	34183107.9999986	2758.99999999855	80.7123799274971	414	194.957439438399
NC_000911.1	slr0712	3114479	3115447	+	A1	12736902.9999993	257.999999999949	20.2561015028507	969	20.9041295179058
NC_000911.1	slr0712	3114479	3115447	+	E1	17068446.9999998	310.00000000006	18.1621678879199	969	18.7432073146749
NC_000911.1	slr0712	3114479	3115447	+	B1	34183107.9999986	671.99999999983	19.6588326608528	969	20.287753003976
NC_000911.1	smr0003	3118192	3118302	+	A1	12736902.9999993	7441.00000000189	584.207950708451	111	5263.13469106712
NC_000911.1	smr0003	3118192	3118302	+	E1	17068446.9999998	7799.00000000693	456.924991477374	111	4116.44136466103
NC_000911.1	smr0003	3118192	3118302	+	B1	34183107.9999986	18420.9999999918	538.891899472469	111	4854.88197722945
NC_000911.1	slr0713	3118391	3119515	+	A1	12736902.9999993	276.99999999995	21.7478299080998	1125	19.3314043627554
NC_000911.1	slr0713	3118391	3119515	+	E1	17068446.9999998	380.000000000021	22.2633025722859	1125	19.7896022864763
NC_000911.1	slr0713	3118391	3119515	+	B1	34183107.9999986	1962.99999999941	57.4260245732918	1125	51.0453551762594
NC_000911.1	slr0765	3123182	3125035	+	A1	12736902.9999993	1106.99999999956	86.9128076110513	1854	46.8785370070396
NC_000911.1	slr0765	3123182	3125035	+	E1	17068446.9999998	1119.99999999996	65.6181549498893	1854	35.3927480851614
NC_000911.1	slr0765	3123182	3125035	+	B1	34183107.9999986	6703.99999999986	196.120259164267	1854	105.782232558936
NC_000911.1	slr0022	3140307	3140678	+	A1	12736902.9999993	1154.99999999995	90.6813846348691	372	243.76716299696
NC_000911.1	slr0022	3140307	3140678	+	E1	17068446.9999998	1767.99999999894	103.58294459941	372	278.448775804864
NC_000911.1	slr0022	3140307	3140678	+	B1	34183107.9999986	3524.00000000163	103.091854608474	372	277.12864142063
NC_000911.1	slr0023	3142957	3143571	+	A1	12736902.9999993	1025.99999999968	80.5533338834206	615	130.981030704749
NC_000911.1	slr0023	3142957	3143571	+	E1	17068446.9999998	1095.00000000014	64.1534639911968	615	104.314575595442
NC_000911.1	slr0023	3142957	3143571	+	B1	34183107.9999986	6410.99999999775	187.548774090349	615	304.957356244471
NC_000911.1	slr0031	3154910	3156664	+	A1	12736902.9999993	1155.99999999948	90.7598966561613	1755	51.7150408297216
NC_000911.1	slr0031	3154910	3156664	+	E1	17068446.9999998	1989.99999999994	116.58940031275	1755	66.4327067309119
NC_000911.1	slr0031	3154910	3156664	+	B1	34183107.9999986	4746.00000000088	138.840505667334	1755	79.1113992406459
NC_000911.1	slr0032	3156760	3157677	+	A1	12736902.9999993	2730.00000000013	214.337818227892	918	233.483462121886
NC_000911.1	slr0032	3156760	3157677	+	E1	17068446.9999998	1884.00000000052	110.379110647884	918	120.238682622967
NC_000911.1	slr0032	3156760	3157677	+	B1	34183107.9999986	8166.99999999417	238.919176102843	918	260.260540417041
NC_000911.1	slr0033	3157734	3158048	+	A1	12736902.9999993	2226.99999999909	174.846271499376	315	555.067528569449
NC_000911.1	slr0033	3157734	3158048	+	E1	17068446.9999998	2364.99999999962	138.559764693275	315	439.872268867541
NC_000911.1	slr0033	3157734	3158048	+	B1	34183107.9999986	6718.99999999541	196.559072393174	315	623.997055216426
NC_000911.1	slr0036	3160717	3161886	+	A1	12736902.9999993	624.000000000105	48.9915013092382	1170	41.873078042084
NC_000911.1	slr0036	3160717	3161886	+	E1	17068446.9999998	570.000000000017	33.394953858428	1170	28.542695605494
NC_000911.1	slr0036	3160717	3161886	+	B1	34183107.9999986	818.999999999553	23.9592023054073	1170	20.4779506883823
NC_000911.1	slr0038	3166050	3166448	+	A1	12736902.9999993	8033.99999999897	630.765579356256	399	1580.86611367483
NC_000911.1	slr0038	3166050	3166448	+	E1	17068446.9999998	2836.99999999904	166.213129993553	399	416.574260635471
NC_000911.1	slr0038	3166050	3166448	+	B1	34183107.9999986	7545.00000000039	220.723054205624	399	553.190612044171
NC_000911.1	slr0039	3166607	3167680	+	A1	12736902.9999993	3643.00000000019	286.019293701177	1074	266.312191528097
NC_000911.1	slr0039	3166607	3167680	+	E1	17068446.9999998	3048.9999999997	178.633709323392	1074	166.325613895151
NC_000911.1	slr0039	3166607	3167680	+	B1	34183107.9999986	6814.99999999975	199.367477059138	1074	185.630798006646
NC_000911.1	slr0040	3169054	3170412	+	A1	12736902.9999993	14.9999999999924	1.17768031993282	1359	0.866578601863737
NC_000911.1	slr0040	3169054	3170412	+	E1	17068446.9999998	13.0000000000056	0.761639298525855	1359	0.560440984934404
NC_000911.1	slr0040	3169054	3170412	+	B1	34183107.9999986	43.9999999999823	1.28718547184136	1359	0.947156344254127
NC_000911.1	slr0041	3170475	3171317	+	A1	12736902.9999993	43.9999999999858	3.45452893847023	843	4.09789909664322
NC_000911.1	slr0041	3170475	3171317	+	E1	17068446.9999998	23.0000000000013	1.34751568200678	843	1.59847649111124
NC_000911.1	slr0041	3170475	3171317	+	B1	34183107.9999986	76.999999999998	2.25257457572323	843	2.67209320963609
NC_000911.1	slr0042	3171428	3173158	+	A1	12736902.9999993	315.000000000066	24.7312867186068	1731	14.287282910807
NC_000911.1	slr0042	3171428	3173158	+	E1	17068446.9999998	314.000000000023	18.3965184413102	1731	10.6276825195322
NC_000911.1	slr0042	3171428	3173158	+	B1	34183107.9999986	460.999999999952	13.4861932390692	1731	7.7909839624894
NC_000911.1	slr0043	3173335	3175338	+	A1	12736902.9999993	339.999999999808	26.694087251809	2004	13.320402820264
NC_000911.1	slr0043	3173335	3175338	+	E1	17068446.9999998	521.999999999833	30.5827472177075	2004	15.2608519050437
NC_000911.1	slr0043	3173335	3175338	+	B1	34183107.9999986	1068.99999999976	31.2727561226968	2004	15.6051677258966
NC_000911.1	slr0044	3175411	3176259	+	A1	12736902.9999993	1095.99999999902	86.0491753763913	849	101.353563458647
NC_000911.1	slr0044	3175411	3176259	+	E1	17068446.9999998	1172.00000000056	68.6647121440267	849	80.8771638916687
NC_000911.1	slr0044	3175411	3176259	+	B1	34183107.9999986	1237.99999999975	36.2167185031801	849	42.6580901097528
NC_000911.1	slr0525	3182315	3183007	+	A1	12736902.9999993	947.999999999678	74.4293962197665	693	107.401726146849
NC_000911.1	slr0525	3182315	3183007	+	E1	17068446.9999998	772.999999999872	45.2882444430873	693	65.351002082377
NC_000911.1	slr0525	3182315	3183007	+	B1	34183107.9999986	3392.9999999998	99.2595524081642	693	143.231677356658
NC_000911.1	slr0526	3183014	3183796	+	A1	12736902.9999993	334.999999999807	26.3015271451645	783	33.5907115519342
NC_000911.1	slr0526	3183014	3183796	+	E1	17068446.9999998	412.000000000009	24.1381069994249	783	30.8277228600574
NC_000911.1	slr0526	3183014	3183796	+	B1	34183107.9999986	2047.99999999839	59.9126328711384	783	76.5167725046467
NC_000911.1	slr0527	3183873	3184571	+	A1	12736902.9999993	349.999999999956	27.4792074651095	699	39.3121709085973
NC_000911.1	slr0527	3183873	3184571	+	E1	17068446.9999998	1380.0000000003	80.8509409204195	699	115.666582146523
NC_000911.1	slr0527	3183873	3184571	+	B1	34183107.9999986	2242.00000000139	65.5879506334382	699	93.8311167860346
NC_000911.1	slr0528	3184733	3186250	+	A1	12736902.9999993	2522.99999999871	198.085829812699	1518	130.491323987285
NC_000911.1	slr0528	3184733	3186250	+	E1	17068446.9999998	3282.00000000014	192.28462905853	1518	126.669716112338
NC_000911.1	slr0528	3184733	3186250	+	B1	34183107.9999986	10538.9999999992	308.310174721375	1518	203.102881898139
NC_000911.1	slr0529	3188483	3189748	+	A1	12736902.9999993	225.999999999964	17.7437168203273	1266	14.0155741076835
NC_000911.1	slr0529	3188483	3189748	+	E1	17068446.9999998	158.000000000064	9.25684685900629	1266	7.31188535466532
NC_000911.1	slr0529	3188483	3189748	+	B1	34183107.9999986	546.999999999558	16.0020557522031	1266	12.6398544646154
NC_000911.1	slr0530	3189929	3190768	+	A1	12736902.9999993	131.999999999975	10.3635868154121	840	12.337603351681
NC_000911.1	slr0530	3189929	3190768	+	E1	17068446.9999998	209.000000000077	12.2448164147611	840	14.5771623985251
NC_000911.1	slr0530	3189929	3190768	+	B1	34183107.9999986	559.999999999647	16.3823605507045	840	19.5028101794101
NC_000911.1	slr0531	3190768	3191664	+	A1	12736902.9999993	98.9999999999291	7.77269011155497	897	8.66520636739684
NC_000911.1	slr0531	3190768	3191664	+	E1	17068446.9999998	201.000000000099	11.7761153079774	897	13.128333676675
NC_000911.1	slr0531	3190768	3191664	+	B1	34183107.9999986	651.999999999742	19.0737483554675	897	21.2639335066528
NC_000911.1	slr0533	3192782	3193900	+	A1	12736902.9999993	174.999999999935	13.7396037325514	1119	12.2784662489288
NC_000911.1	slr0533	3192782	3193900	+	E1	17068446.9999998	297.000000000029	17.4005285893926	1119	15.5500702318075
NC_000911.1	slr0533	3192782	3193900	+	B1	34183107.9999986	465.999999999643	13.6324643154058	1119	12.1827205678336
NC_000911.1	slr0534	3194101	3196542	+	A1	12736902.9999993	2324.99999999914	182.540449589612	2442	74.750388857335
NC_000911.1	slr0534	3194101	3196542	+	E1	17068446.9999998	2154.00000000037	126.197773001867	2442	51.6780397223041
NC_000911.1	slr0534	3194101	3196542	+	B1	34183107.9999986	10067.9999999995	294.531439329621	2442	120.610745016225
NC_000911.1	slr0535	3196783	3198624	+	A1	12736902.9999993	5931.99999999874	465.733310522902	1842	252.841102346852
NC_000911.1	slr0535	3196783	3198624	+	E1	17068446.9999998	6895.99999999875	404.020354048545	1842	219.337868647418
NC_000911.1	slr0535	3196783	3198624	+	B1	34183107.9999986	6025.9999999983	176.285901211749	1842	95.703529430917
NC_000911.1	slr0536	3198731	3199783	+	A1	12736902.9999993	3843.999999998	301.800209988112	1053	286.609886028597
NC_000911.1	slr0536	3198731	3199783	+	E1	17068446.9999998	8378.00000000708	490.847234080943	1053	466.141722773925
NC_000911.1	slr0536	3198731	3199783	+	B1	34183107.9999986	17015.9999999973	497.789727019498	1053	472.7347834943
NC_000911.1	slr0537	3201688	3202689	+	A1	12736902.9999993	1344.99999999944	105.598668687319	1002	105.387892901516
NC_000911.1	slr0537	3201688	3202689	+	E1	17068446.9999998	1211.00000000021	70.9496300395826	1002	70.8080140115595
NC_000911.1	slr0537	3201688	3202689	+	B1	34183107.9999986	11623.9999999979	340.050998288346	1002	339.372253780785
NC_000911.1	slr0541	3211808	3212518	+	A1	12736902.9999993	235.999999999835	18.5288370336061	711	26.0602489924136
NC_000911.1	slr0541	3211808	3212518	+	E1	17068446.9999998	295.000000000092	17.2833533127001	711	24.3085138012659
NC_000911.1	slr0541	3211808	3212518	+	B1	34183107.9999986	609.999999999616	17.8450713141602	711	25.0985531844729
NC_000911.1	slr0542	3212598	3213194	+	A1	12736902.9999993	4338.00000000009	340.58514852475	597	570.49438613861
NC_000911.1	slr0542	3212598	3213194	+	E1	17068446.9999998	3346.99999999926	196.092825551106	597	328.463694390462
NC_000911.1	slr0542	3212598	3213194	+	B1	34183107.9999986	9952.00000000009	291.13795035842	597	487.668258556817
NC_000911.1	slr0543	3213272	3214510	+	A1	12736902.9999993	5187.99999999941	407.320366654257	1239	328.749287049441
NC_000911.1	slr0543	3213272	3214510	+	E1	17068446.9999998	4490.0000000002	263.058496183059	1239	212.315170446375
NC_000911.1	slr0543	3213272	3214510	+	B1	34183107.9999986	14855.9999999954	434.600622038115	1239	350.767249425435
NC_000911.1	slr0544	3217855	3218655	+	A1	12736902.9999993	669.99999999958	52.6030542903262	801	65.6717282026544
NC_000911.1	slr0544	3217855	3218655	+	E1	17068446.9999998	579.000000000309	33.9222426035781	801	42.3498659220701
NC_000911.1	slr0544	3217855	3218655	+	B1	34183107.9999986	1221.99999999981	35.7486510588758	801	44.6300262907313
NC_000911.1	slr0545	3220162	3221106	+	A1	12736902.9999993	378.999999999871	29.7560560836408	945	31.4878900355987
NC_000911.1	slr0545	3220162	3221106	+	E1	17068446.9999998	850.000000000051	49.7994925959029	945	52.6978757628602
NC_000911.1	slr0545	3220162	3221106	+	B1	34183107.9999986	438.999999999748	12.8426005031423	945	13.5900534424786
NC_000911.1	slr0925	3228010	3228375	+	A1	12736902.9999993	8175.00000000053	641.835774363753	366	1753.64965673156
NC_000911.1	slr0925	3228010	3228375	+	E1	17068446.9999998	8366.99999999894	490.202770058636	366	1339.3518307613
NC_000911.1	slr0925	3228010	3228375	+	B1	34183107.9999986	23255.0000000248	680.306776084427	366	1858.76168329078
NC_000911.1	SGL_RS16815	3228463	3228693	+	A1	12736902.9999993	1189.00000000051	93.3507933600952	231	404.11598857184
NC_000911.1	SGL_RS16815	3228463	3228693	+	E1	17068446.9999998	827.999999999568	48.510564552216	231	210.002443948987
NC_000911.1	SGL_RS16815	3228463	3228693	+	B1	34183107.9999986	1101.99999999976	32.2381452265782	231	139.559070244927
NC_000911.1	slr0926	3228712	3229590	+	A1	12736902.9999993	893.999999999882	70.1897470680222	879	79.851816914701
NC_000911.1	slr0926	3228712	3229590	+	E1	17068446.9999998	962.000000000048	56.3613080908918	879	64.1198044264981
NC_000911.1	slr0926	3228712	3229590	+	B1	34183107.9999986	2661.99999999961	77.8747210464222	879	88.5946769583871
NC_000911.1	slr0927	3229780	3230838	+	A1	12736902.9999993	25228.0000000016	1980.70127408547	1059	1870.35058931584
NC_000911.1	slr0927	3229780	3230838	+	E1	17068446.9999998	31083.0000000041	1821.07956277477	1059	1719.62187230857
NC_000911.1	slr0927	3229780	3230838	+	B1	34183107.9999986	50370.999999999	1473.5640773215	1059	1391.46749511001
NC_000911.1	slr0929	3230963	3231550	+	A1	12736902.9999993	598.999999999644	47.0287007759798	588	79.9807836326186
NC_000911.1	slr0929	3230963	3231550	+	E1	17068446.9999998	1001.00000000081	58.6462259865133	588	99.7384795689001
NC_000911.1	slr0929	3230963	3231550	+	B1	34183107.9999986	1568.99999999946	45.8998637572547	588	78.0609927844468
NC_000911.1	slr0930	3231569	3232879	+	A1	12736902.9999993	733.999999999732	57.6278236553873	1311	43.9571500041093
NC_000911.1	slr0930	3231569	3232879	+	E1	17068446.9999998	2868.99999999952	168.087934420721	1311	128.213527399482
NC_000911.1	slr0930	3231569	3232879	+	B1	34183107.9999986	4791.00000000028	140.156945354427	1311	106.908425136863
NC_000911.1	ssr1558	3232902	3233180	+	A1	12736902.9999993	228.999999999999	17.9792528843167	279	64.4417666104541
NC_000911.1	ssr1558	3232902	3233180	+	E1	17068446.9999998	829.999999999875	48.6277398289302	279	174.292974297241
NC_000911.1	ssr1558	3232902	3233180	+	B1	34183107.9999986	1393.00000000022	40.7511218699094	279	146.061368709353
NC_000911.1	ssr1562	3235438	3235680	+	A1	12736902.9999993	30367.0000000092	2384.17455169526	243	9811.41790821093
NC_000911.1	ssr1562	3235438	3235680	+	E1	17068446.9999998	41993.0000000077	2460.27069715295	243	10124.5707701767
NC_000911.1	ssr1562	3235438	3235680	+	B1	34183107.9999986	29958.9999999919	876.427035247735	243	3606.69561830344
NC_000911.1	SGL_RS16885	3239915	3240133	+	A1	12736902.9999993	205.000000000092	16.0949643724306	219	73.4929880019661
NC_000911.1	SGL_RS16885	3239915	3240133	+	E1	17068446.9999998	238.000000000034	13.9438579268539	219	63.6705841408855
NC_000911.1	SGL_RS16885	3239915	3240133	+	B1	34183107.9999986	156.999999999954	4.59291179725263	219	20.9721999874549
NC_000911.1	slr0546	3240181	3241068	+	A1	12736902.9999993	706.999999999669	55.5079990795023	888	62.5090079724125
NC_000911.1	slr0546	3240181	3241068	+	E1	17068446.9999998	748.000000000361	43.823553484413	888	49.3508485184831
NC_000911.1	slr0546	3240181	3241068	+	B1	34183107.9999986	3559.9999999986	104.145006358075	888	117.280412565399
NC_000911.1	slr0549	3248310	3249326	+	A1	12736902.9999993	2023.99999999968	158.908331169657	1017	156.252046381177
NC_000911.1	slr0549	3248310	3249326	+	E1	17068446.9999998	1553.00000000024	90.9866023546403	1017	89.4656856977781
NC_000911.1	slr0549	3248310	3249326	+	B1	34183107.9999986	6043.00000000061	176.783222871392	1017	173.828144416314
NC_000911.1	slr0550	3249386	3250291	+	A1	12736902.9999993	1179.99999999993	92.6441851680896	906	102.256275019966
NC_000911.1	slr0550	3249386	3250291	+	E1	17068446.9999998	1058.00000000002	61.9857213723097	906	68.4169110069644
NC_000911.1	slr0550	3249386	3250291	+	B1	34183107.9999986	4181.9999999986	122.341128255476	906	135.034357897876
NC_000911.1	slr0551	3250985	3252907	+	A1	12736902.9999993	43472.0000000036	3413.07459120997	1923	1774.86978222048
NC_000911.1	slr0551	3250985	3252907	+	E1	17068446.9999998	41852.0000000022	2452.00984014554	1923	1275.09612072051
NC_000911.1	slr0551	3250985	3252907	+	B1	34183107.9999986	78734.9999999947	2303.33063921507	1923	1197.77984358558
NC_000911.1	slr0552	3252992	3253726	+	A1	12736902.9999993	2459.99999999891	193.139572468994	735	262.774928529244
NC_000911.1	slr0552	3252992	3253726	+	E1	17068446.9999998	3240.99999999926	189.882535886205	735	258.343586239735
NC_000911.1	slr0552	3252992	3253726	+	B1	34183107.9999986	26475.9999999991	774.534603465553	735	1053.78857614361
NC_000911.1	slr0553	3253809	3254414	+	A1	12736902.9999993	405.999999999769	31.875880659513	606	52.6004631345098
NC_000911.1	slr0553	3253809	3254414	+	E1	17068446.9999998	427.000000000128	25.0169215746536	606	41.2820488030588
NC_000911.1	slr0553	3253809	3254414	+	B1	34183107.9999986	2405.99999999987	70.3856419375317	606	116.147923989326
NC_000911.1	slr0554	3254560	3257670	+	A1	12736902.9999993	474.999999999722	37.293210131203	3111	11.9875313825789
NC_000911.1	slr0554	3254560	3257670	+	E1	17068446.9999998	1529.00000000105	89.5804990343334	3111	28.7947602167578
NC_000911.1	slr0554	3254560	3257670	+	B1	34183107.9999986	3102.00000000145	90.7465757648948	3111	29.1695839810012
NC_000911.1	slr0556	3261406	3262062	+	A1	12736902.9999993	251.999999999871	19.7850293748712	657	30.1141999617522
NC_000911.1	slr0556	3261406	3262062	+	E1	17068446.9999998	437.999999999878	25.6613855964683	657	39.0584255654008
NC_000911.1	slr0556	3261406	3262062	+	B1	34183107.9999986	740.999999999897	21.677373514425	657	32.9944802350456
NC_000911.1	slr0557	3264290	3267022	+	A1	12736902.9999993	4356.99999999914	342.076876929925	2733	125.165340991557
NC_000911.1	slr0557	3264290	3267022	+	E1	17068446.9999998	7722.99999999914	452.472330962461	2733	165.55884777258
NC_000911.1	slr0557	3264290	3267022	+	B1	34183107.9999986	35214.9999999962	1030.18719070243	2733	376.943721442528
NC_000911.1	slr1418	3270451	3271596	+	A1	12736902.9999993	408.999999999761	32.111416723499	1146	28.0204334410986
NC_000911.1	slr1418	3270451	3271596	+	E1	17068446.9999998	1127.00000000033	66.028268418348	1146	57.6162900683665
NC_000911.1	slr1418	3270451	3271596	+	B1	34183107.9999986	1710.99999999963	50.0539623254767	1146	43.677104996053
NC_000911.1	slr1419	3271699	3272178	+	A1	12736902.9999993	651.999999999665	51.1898379064128	480	106.64549563836
NC_000911.1	slr1419	3271699	3272178	+	E1	17068446.9999998	732.000000000427	42.886151270847	480	89.3461484809312
NC_000911.1	slr1419	3271699	3272178	+	B1	34183107.9999986	1568.99999999965	45.8998637572603	480	95.6247161609589
NC_000911.1	slr1420	3272165	3273442	+	A1	12736902.9999993	339.999999999756	26.6940872518049	1278	20.8873922158098
NC_000911.1	slr1420	3272165	3273442	+	E1	17068446.9999998	513.999999999881	30.1140461109254	1278	23.5634163622264
NC_000911.1	slr1420	3272165	3273442	+	B1	34183107.9999986	1463.99999999979	42.8281711540054	1278	33.5118710125238
NC_000911.1	SGL_RS17020	3273509	3273664	+	A1	12736902.9999993	1080.99999999986	84.8714950565237	156	544.048045234127
NC_000911.1	SGL_RS17020	3273509	3273664	+	E1	17068446.9999998	1077.00000000015	63.0988865009312	156	404.480041672636
NC_000911.1	SGL_RS17020	3273509	3273664	+	B1	34183107.9999986	2384.00000000044	69.7420492016273	156	447.064417959149
NC_000911.1	slr1421	3273693	3274016	+	A1	12736902.9999993	797.999999999918	62.6525930204512	324	193.372200680405
NC_000911.1	slr1421	3273693	3274016	+	E1	17068446.9999998	2209.00000000098	129.420093111049	324	399.444731824226
NC_000911.1	slr1421	3273693	3274016	+	B1	34183107.9999986	3795.99999999856	111.049001161589	324	342.743830745645
NC_000911.1	SGL_RS17030	3274013	3274231	+	A1	12736902.9999993	1538.00000000011	120.751488803848	219	551.376661204785
NC_000911.1	SGL_RS17030	3274013	3274231	+	E1	17068446.9999998	3824.9999999998	224.097716681538	219	1023.27724512118
NC_000911.1	SGL_RS17030	3274013	3274231	+	B1	34183107.9999986	6043.99999999898	176.812477086613	219	807.362909071294
NC_000911.1	slr1423	3279390	3280907	+	A1	12736902.9999993	9483.0000000037	744.529498262195	1518	490.467390159549
NC_000911.1	slr1423	3279390	3280907	+	E1	17068446.9999998	9566.99999999712	560.507936076271	1518	369.241064608874
NC_000911.1	slr1423	3279390	3280907	+	B1	34183107.9999986	20848.0000000034	609.891879930996	1518	401.773306937415
NC_000911.1	slr1424	3280979	3281932	+	A1	12736902.9999993	1566.99999999931	123.028337422324	954	128.960521407048
NC_000911.1	slr1424	3280979	3281932	+	E1	17068446.9999998	2077.00000000058	121.686524849074	954	127.554009275759
NC_000911.1	slr1424	3280979	3281932	+	B1	34183107.9999986	6182.99999999719	180.878813008971	954	189.600432923449
NC_000911.1	slr1425	3281954	3282307	+	A1	12736902.9999993	350.999999999774	27.5577194864241	354	77.8466652158874
NC_000911.1	slr1425	3281954	3282307	+	E1	17068446.9999998	287.000000000067	16.8146522059137	354	47.4990175308296
NC_000911.1	slr1425	3281954	3282307	+	B1	34183107.9999986	834.000000000001	24.3980155344574	354	68.9209478374503
NC_000911.1	slr1426	3283575	3284165	+	A1	12736902.9999993	718.999999999964	56.4501433354722	591	95.5163169804944
NC_000911.1	slr1426	3283575	3284165	+	E1	17068446.9999998	1949.99999999955	114.245894778803	591	193.3094666308
NC_000911.1	slr1426	3283575	3284165	+	B1	34183107.9999986	2048.99999999941	59.9418870864373	591	101.424512836611
NC_000911.1	slr1428	3287354	3289264	+	A1	12736902.9999993	1157.99999999951	90.9169206988212	1911	47.5755733641136
NC_000911.1	slr1428	3287354	3289264	+	E1	17068446.9999998	1193.99999999999	69.9536401876518	1911	36.6057771782584
NC_000911.1	slr1428	3287354	3289264	+	B1	34183107.9999986	3941.99999999865	115.320116590885	1911	60.345429927203
NC_000911.1	slr1429	3291097	3291966	+	A1	12736902.9999993	280.999999999804	22.0618779934039	870	25.3584804521884
NC_000911.1	slr1429	3291097	3291966	+	E1	17068446.9999998	503.000000000036	29.4695820891052	870	33.8730828610404
NC_000911.1	slr1429	3291097	3291966	+	B1	34183107.9999986	2376.00000000032	69.5080154794708	870	79.8942706660584
NC_000911.1	slr1431	3293078	3294505	+	A1	12736902.9999993	2265.99999999943	177.90824033123	1428	124.58560247285
NC_000911.1	slr1431	3293078	3294505	+	E1	17068446.9999998	2003.00000000013	117.351039611287	1428	82.1785991675677
NC_000911.1	slr1431	3293078	3294505	+	B1	34183107.9999986	11895.0000000018	347.978890626397	1428	243.682696517085
NC_000911.1	slr1451	3296462	3297247	+	A1	12736902.9999993	621.999999999819	48.834477266558	786	62.1303782017278
NC_000911.1	slr1451	3296462	3297247	+	E1	17068446.9999998	499.000000000103	29.2352315357166	786	37.1949510632527
NC_000911.1	slr1451	3296462	3297247	+	B1	34183107.9999986	1631.99999999969	47.7428793192168	786	60.7415767420061
NC_000911.1	slr1452	3298326	3299384	+	A1	12736902.9999993	29.9999999999935	2.35536063986632	1059	2.22413658155459
NC_000911.1	slr1452	3298326	3299384	+	E1	17068446.9999998	27.0000000000116	1.58186623539985	1059	1.49373582190732
NC_000911.1	slr1452	3298326	3299384	+	B1	34183107.9999986	129.999999999963	3.80304798498628	1059	3.59116901320707
NC_000911.1	ssr2439	3299421	3299714	+	A1	12736902.9999993	127.000000000018	9.97102670877095	294	33.9150568325543
NC_000911.1	ssr2439	3299421	3299714	+	E1	17068446.9999998	25.999999999994	1.5232785970507	294	5.18121971785953
NC_000911.1	ssr2439	3299421	3299714	+	B1	34183107.9999986	109.999999999944	3.21796367960306	294	10.9454546925274
NC_000911.1	slr1453	3299716	3300576	+	A1	12736902.9999993	68.9999999999876	5.41732947169273	861	6.29190414830747
NC_000911.1	slr1453	3299716	3300576	+	E1	17068446.9999998	132.00000000007	7.73356826195559	861	8.98207695929801
NC_000911.1	slr1453	3299716	3300576	+	B1	34183107.9999986	245.999999999793	7.1965369562008	861	8.35834721974541
NC_000911.1	slr1454	3300563	3301393	+	A1	12736902.9999993	124.999999999966	9.81400266610908	831	11.8098708376764
NC_000911.1	slr1454	3300563	3301393	+	E1	17068446.9999998	198.000000000085	11.6003523929323	831	13.9595094981134
NC_000911.1	slr1454	3300563	3301393	+	B1	34183107.9999986	507.000000000049	14.8318871414521	831	17.8482396407366
NC_000911.1	slr1455	3301555	3302622	+	A1	12736902.9999993	646.999999999916	50.797277799788	1068	47.5629941945581
