Sequence	Name	Start	End	strand	Sample	TotalReadsORF	Reads	RPM	Length	RPKM
NC_005229.1	slr5127	114514	115284	+	D2	37426642.9999964	1469.99999999954	39.2768328166564	771	50.9427144184908
NC_005229.1	slr5127	114514	115284	+	D1	48998966.0000005	2210.99999999982	45.1234011754411	771	58.5258121601052
NC_005229.1	slr5127	114514	115284	+	B1	52337588.0000009	2484.00000000098	47.4611095949041	771	61.5578593967628
NC_005229.1	slr5127	114514	115284	+	C1	62053964.0000001	2958.99999999951	47.6843026498599	771	61.8473445523474
NC_005232.1	slr6110	-996	255	+	A2	1786561.0000003	646.000000000328	361.588549173647	1251	289.039607652795
NC_005232.1	slr6110	-996	255	+	A1	23225586.9999991	10941.9999999984	471.118340302824	1251	376.59339752424
NC_005232.1	slr6110	-996	255	+	B2	23262593.9999945	6570.99999999872	282.470647942369	1251	225.795881648576
NC_005232.1	slr6110	-996	255	+	C2	26276030.9999999	7484.00000000068	284.82231582086	1251	227.675712087018
NC_005232.1	slr6110	-996	255	+	E1	29745870.9999964	11841.9999999979	398.105673220975	1251	318.229954613089
NC_005232.1	slr6110	-996	255	+	D2	37426642.9999964	8587.99999999775	229.462204237729	1251	183.423024970207
NC_005232.1	slr6110	-996	255	+	D1	48998966.0000005	12552.0000000006	256.168670987884	1251	204.771119894392
NC_005232.1	slr6110	-996	255	+	B1	52337588.0000009	15115.0000000004	288.798176943121	1251	230.853858467723
NC_005232.1	slr6110	-996	255	+	C1	62053964.0000001	16800.9999999976	270.748215214706	1251	216.425431826304
NC_005232.1	slr6001	465	3053	+	A2	1786561.0000003	939.000000000417	525.590785873115	2589	203.009187282007
NC_005232.1	slr6001	465	3053	+	A1	23225586.9999991	14383.999999997	619.316962796143	2589	239.210877866413
NC_005232.1	slr6001	465	3053	+	B2	23262593.9999945	11233.9999999943	482.921208184992	2589	186.528083501349
NC_005232.1	slr6001	465	3053	+	C2	26276030.9999999	10794.0000000013	410.792634549769	2589	158.668456759277
NC_005232.1	slr6001	465	3053	+	E1	29745870.9999964	12519.9999999969	420.898752636908	2589	162.571939991081
NC_005232.1	slr6001	465	3053	+	D2	37426642.9999964	15243.9999999968	407.303428202159	2589	157.320752492143
NC_005232.1	slr6001	465	3053	+	D1	48998966.0000005	19503.9999999997	398.049215977323	2589	153.746317488344
NC_005232.1	slr6001	465	3053	+	B1	52337588.0000009	23030.9999999992	440.047027004737	2589	169.96795172064
NC_005232.1	slr6001	465	3053	+	C1	62053964.0000001	24709.0000000008	398.18568238446	2589	153.799027572213
NC_005232.1	ssr6002	3505	3753	+	A2	1786561.0000003	5.00000000000188	2.79867298121981	249	11.2396505269872
NC_005232.1	ssr6002	3505	3753	+	A1	23225586.9999991	24.0000000000018	1.03334309699052	249	4.14997227707036
NC_005232.1	ssr6002	3505	3753	+	B2	23262593.9999945	16.9999999999761	0.73078694491165	249	2.93488732896245
NC_005232.1	ssr6002	3505	3753	+	C2	26276030.9999999	38.0000000000148	1.44618492800587	249	5.80797159841714
NC_005232.1	ssr6002	3505	3753	+	E1	29745870.9999964	32.999999999997	1.10939767068851	249	4.45541233208238
NC_005232.1	ssr6002	3505	3753	+	D2	37426642.9999964	56.9999999999944	1.5229792316666	249	6.11638245649235
NC_005232.1	ssr6002	3505	3753	+	D1	48998966.0000005	132.999999999992	2.71434299246214	249	10.9009758733419
NC_005232.1	ssr6002	3505	3753	+	B1	52337588.0000009	43.0000000000306	0.821589256272754	249	3.29955524607532
NC_005232.1	ssr6002	3505	3753	+	C1	62053964.0000001	110.000000000009	1.77265065612906	249	7.11907894027734
NC_005232.1	slr6005	4463	5251	+	A2	1786561.0000003	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	A1	23225586.9999991	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	B2	23262593.9999945	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	C2	26276030.9999999	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	E1	29745870.9999964	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	D2	37426642.9999964	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	D1	48998966.0000005	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	B1	52337588.0000009	0	0	789	0
NC_005232.1	slr6005	4463	5251	+	C1	62053964.0000001	0	0	789	0
NC_005232.1	slr6006	5251	6279	+	A2	1786561.0000003	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	A1	23225586.9999991	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	B2	23262593.9999945	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	C2	26276030.9999999	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	E1	29745870.9999964	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	D2	37426642.9999964	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	D1	48998966.0000005	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	B1	52337588.0000009	0	0	1029	0
NC_005232.1	slr6006	5251	6279	+	C1	62053964.0000001	0	0	1029	0
NC_005232.1	slr6007	6397	7470	+	A2	1786561.0000003	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	A1	23225586.9999991	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	B2	23262593.9999945	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	C2	26276030.9999999	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	E1	29745870.9999964	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	D2	37426642.9999964	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	D1	48998966.0000005	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	B1	52337588.0000009	0	0	1074	0
NC_005232.1	slr6007	6397	7470	+	C1	62053964.0000001	0	0	1074	0
NC_005232.1	slr6008	7565	8596	+	A2	1786561.0000003	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	A1	23225586.9999991	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	B2	23262593.9999945	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	C2	26276030.9999999	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	E1	29745870.9999964	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	D2	37426642.9999964	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	D1	48998966.0000005	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	B1	52337588.0000009	0	0	1032	0
NC_005232.1	slr6008	7565	8596	+	C1	62053964.0000001	0	0	1032	0
NC_005232.1	slr6009	8655	9449	+	A2	1786561.0000003	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	A1	23225586.9999991	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	B2	23262593.9999945	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	C2	26276030.9999999	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	E1	29745870.9999964	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	D2	37426642.9999964	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	D1	48998966.0000005	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	B1	52337588.0000009	0	0	795	0
NC_005232.1	slr6009	8655	9449	+	C1	62053964.0000001	0	0	795	0
NC_005232.1	slr6011	10368	10895	+	A2	1786561.0000003	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	A1	23225586.9999991	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	B2	23262593.9999945	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	C2	26276030.9999999	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	E1	29745870.9999964	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	D2	37426642.9999964	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	D1	48998966.0000005	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	B1	52337588.0000009	0	0	528	0
NC_005232.1	slr6011	10368	10895	+	C1	62053964.0000001	0	0	528	0
NC_005232.1	slr6012	11315	13507	+	A2	1786561.0000003	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	A1	23225586.9999991	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	B2	23262593.9999945	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	C2	26276030.9999999	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	E1	29745870.9999964	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	D2	37426642.9999964	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	D1	48998966.0000005	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	B1	52337588.0000009	0	0	2193	0
NC_005232.1	slr6012	11315	13507	+	C1	62053964.0000001	0	0	2193	0
NC_005232.1	slr6013	13483	15039	+	A2	1786561.0000003	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	A1	23225586.9999991	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	B2	23262593.9999945	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	C2	26276030.9999999	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	E1	29745870.9999964	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	D2	37426642.9999964	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	D1	48998966.0000005	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	B1	52337588.0000009	0	0	1557	0
NC_005232.1	slr6013	13483	15039	+	C1	62053964.0000001	0	0	1557	0
NC_005232.1	slr6014	15036	16439	+	A2	1786561.0000003	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	A1	23225586.9999991	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	B2	23262593.9999945	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	C2	26276030.9999999	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	E1	29745870.9999964	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	D2	37426642.9999964	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	D1	48998966.0000005	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	B1	52337588.0000009	0	0	1404	0
NC_005232.1	slr6014	15036	16439	+	C1	62053964.0000001	0	0	1404	0
NC_005232.1	slr6015	16436	18091	+	A2	1786561.0000003	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	A1	23225586.9999991	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	B2	23262593.9999945	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	C2	26276030.9999999	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	E1	29745870.9999964	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	D2	37426642.9999964	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	D1	48998966.0000005	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	B1	52337588.0000009	0	0	1656	0
NC_005232.1	slr6015	16436	18091	+	C1	62053964.0000001	0	0	1656	0
NC_005232.1	slr6016	18098	20500	+	A2	1786561.0000003	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	A1	23225586.9999991	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	B2	23262593.9999945	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	C2	26276030.9999999	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	E1	29745870.9999964	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	D2	37426642.9999964	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	D1	48998966.0000005	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	B1	52337588.0000009	0	0	2403	0
NC_005232.1	slr6016	18098	20500	+	C1	62053964.0000001	0	0	2403	0
NC_005232.1	SGL_RS18585	21838	22035	+	A2	1786561.0000003	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	A1	23225586.9999991	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	B2	23262593.9999945	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	C2	26276030.9999999	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	E1	29745870.9999964	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	D2	37426642.9999964	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	D1	48998966.0000005	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	B1	52337588.0000009	0	0	198	0
NC_005232.1	SGL_RS18585	21838	22035	+	C1	62053964.0000001	0	0	198	0
NC_005232.1	ssr6020	22192	22410	+	A2	1786561.0000003	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	A1	23225586.9999991	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	B2	23262593.9999945	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	C2	26276030.9999999	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	E1	29745870.9999964	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	D2	37426642.9999964	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	D1	48998966.0000005	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	B1	52337588.0000009	0	0	219	0
NC_005232.1	ssr6020	22192	22410	+	C1	62053964.0000001	0	0	219	0
NC_005232.1	slr6021	22487	22951	+	A2	1786561.0000003	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	A1	23225586.9999991	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	B2	23262593.9999945	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	C2	26276030.9999999	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	E1	29745870.9999964	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	D2	37426642.9999964	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	D1	48998966.0000005	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	B1	52337588.0000009	0	0	465	0
NC_005232.1	slr6021	22487	22951	+	C1	62053964.0000001	0	0	465	0
NC_005232.1	slr6022	23048	23833	+	A2	1786561.0000003	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	A1	23225586.9999991	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	B2	23262593.9999945	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	C2	26276030.9999999	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	E1	29745870.9999964	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	D2	37426642.9999964	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	D1	48998966.0000005	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	B1	52337588.0000009	0	0	786	0
NC_005232.1	slr6022	23048	23833	+	C1	62053964.0000001	0	0	786	0
NC_005232.1	ssr6024	24263	24442	+	A2	1786561.0000003	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	A1	23225586.9999991	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	B2	23262593.9999945	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	C2	26276030.9999999	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	E1	29745870.9999964	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	D2	37426642.9999964	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	D1	48998966.0000005	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	B1	52337588.0000009	0	0	180	0
NC_005232.1	ssr6024	24263	24442	+	C1	62053964.0000001	0	0	180	0
NC_005232.1	slr6025	24638	25147	+	A2	1786561.0000003	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	A1	23225586.9999991	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	B2	23262593.9999945	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	C2	26276030.9999999	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	E1	29745870.9999964	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	D2	37426642.9999964	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	D1	48998966.0000005	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	B1	52337588.0000009	0	0	510	0
NC_005232.1	slr6025	24638	25147	+	C1	62053964.0000001	0	0	510	0
NC_005232.1	ssr6026	25216	25473	+	A2	1786561.0000003	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	A1	23225586.9999991	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	B2	23262593.9999945	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	C2	26276030.9999999	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	E1	29745870.9999964	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	D2	37426642.9999964	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	D1	48998966.0000005	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	B1	52337588.0000009	0	0	258	0
NC_005232.1	ssr6026	25216	25473	+	C1	62053964.0000001	0	0	258	0
NC_005232.1	ssr6027	25538	25729	+	A2	1786561.0000003	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	A1	23225586.9999991	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	B2	23262593.9999945	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	C2	26276030.9999999	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	E1	29745870.9999964	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	D2	37426642.9999964	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	D1	48998966.0000005	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	B1	52337588.0000009	0	0	192	0
NC_005232.1	ssr6027	25538	25729	+	C1	62053964.0000001	0	0	192	0
NC_005232.1	slr6028	26096	26653	+	A2	1786561.0000003	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	A1	23225586.9999991	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	B2	23262593.9999945	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	C2	26276030.9999999	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	E1	29745870.9999964	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	D2	37426642.9999964	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	D1	48998966.0000005	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	B1	52337588.0000009	0	0	558	0
NC_005232.1	slr6028	26096	26653	+	C1	62053964.0000001	0	0	558	0
NC_005232.1	slr6029	26745	27242	+	A2	1786561.0000003	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	A1	23225586.9999991	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	B2	23262593.9999945	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	C2	26276030.9999999	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	E1	29745870.9999964	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	D2	37426642.9999964	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	D1	48998966.0000005	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	B1	52337588.0000009	0	0	498	0
NC_005232.1	slr6029	26745	27242	+	C1	62053964.0000001	0	0	498	0
NC_005232.1	ssr6030	27578	27796	+	A2	1786561.0000003	5.00000000000188	2.79867298121981	219	12.779328681369
NC_005232.1	ssr6030	27578	27796	+	A1	23225586.9999991	99.999999999996	4.30559623746	219	19.6602567920548
NC_005232.1	ssr6030	27578	27796	+	B2	23262593.9999945	40.9999999999657	1.76248616125851	219	8.04788201487905
NC_005232.1	ssr6030	27578	27796	+	C2	26276030.9999999	28.9999999999934	1.10366744505643	219	5.03957737468689
NC_005232.1	ssr6030	27578	27796	+	E1	29745870.9999964	51.9999999999486	1.74814178411366	219	7.98238257586147
NC_005232.1	ssr6030	27578	27796	+	D2	37426642.9999964	36.9999999999732	0.988600553888224	219	4.51415778031153
NC_005232.1	ssr6030	27578	27796	+	D1	48998966.0000005	66.9999999999727	1.36737579319474	219	6.24372508308099
NC_005232.1	ssr6030	27578	27796	+	B1	52337588.0000009	122.999999999854	2.35012740747342	219	10.7311753765909
NC_005232.1	ssr6030	27578	27796	+	C1	62053964.0000001	131.000000000046	2.11106578139062	219	9.63956977803937
NC_005232.1	slr6031	27957	31322	+	A2	1786561.0000003	5.00000000000188	2.79867298121981	3366	0.831453648609568
NC_005232.1	slr6031	27957	31322	+	A1	23225586.9999991	124.000000000026	5.33893933445175	3366	1.58613765135227
NC_005232.1	slr6031	27957	31322	+	B2	23262593.9999945	253.999999999859	10.9188167063363	3366	3.24385523064061
NC_005232.1	slr6031	27957	31322	+	C2	26276030.9999999	197.999999999915	7.5353846248665	3366	2.23867635914037
NC_005232.1	slr6031	27957	31322	+	E1	29745870.9999964	110.999999999991	3.7316103468614	3366	1.10861864137297
NC_005232.1	slr6031	27957	31322	+	D2	37426642.9999964	234.000000000104	6.25223053000309	3366	1.85746599227662
NC_005232.1	slr6031	27957	31322	+	D1	48998966.0000005	451.000000000241	9.2042758616628	3366	2.73448480738645
NC_005232.1	slr6031	27957	31322	+	B1	52337588.0000009	566.999999999709	10.8335141466531	3366	3.21851281837584
NC_005232.1	slr6031	27957	31322	+	C1	62053964.0000001	429.999999999829	6.92945256486481	3366	2.05866089271088
NC_005232.1	SGL_RS18590	31354	31572	+	A2	1786561.0000003	1.00000000000038	0.559734596243961	219	2.55586573627379
NC_005232.1	SGL_RS18590	31354	31572	+	A1	23225586.9999991	26.9999999999965	1.1625109841141	219	5.30826933385432
NC_005232.1	SGL_RS18590	31354	31572	+	B2	23262593.9999945	6.0000000000006	0.257924804086853	219	1.17773883144682
NC_005232.1	SGL_RS18590	31354	31572	+	C2	26276030.9999999	3.99999999999671	0.152229992421486	219	0.695114120646053
NC_005232.1	SGL_RS18590	31354	31572	+	E1	29745870.9999964	25.9999999999865	0.874070892057241	219	3.99119128793261
NC_005232.1	SGL_RS18590	31354	31572	+	D2	37426642.9999964	23.0000000000221	0.614535479445068	219	2.80609807965784
NC_005232.1	SGL_RS18590	31354	31572	+	D1	48998966.0000005	27.9999999999771	0.571440629991596	219	2.6093179451671
NC_005232.1	SGL_RS18590	31354	31572	+	B1	52337588.0000009	16.999999999988	0.324814357130629	219	1.48317058050516
NC_005232.1	SGL_RS18590	31354	31572	+	C1	62053964.0000001	9.00000000000393	0.145035053683338	219	0.662260519101999
NC_005232.1	slr6034	32129	32545	+	A2	1786561.0000003	19.0000000000071	10.6349573286353	417	25.5034947928903
NC_005232.1	slr6034	32129	32545	+	A1	23225586.9999991	220.999999999948	9.51536768478476	417	22.8186275414503
NC_005232.1	slr6034	32129	32545	+	B2	23262593.9999945	159.999999999978	6.87799477564777	417	16.4939922677404
NC_005232.1	slr6034	32129	32545	+	C2	26276030.9999999	158.000000000014	6.01308470065417	417	14.4198673876599
NC_005232.1	slr6034	32129	32545	+	E1	29745870.9999964	354.999999999633	11.9344294876985	417	28.6197349824904
NC_005232.1	slr6034	32129	32545	+	D2	37426642.9999964	263.000000000032	7.02707961277899	417	16.8515098627793
NC_005232.1	slr6034	32129	32545	+	D1	48998966.0000005	443.000000000018	9.04100711023194	417	21.6810722067912
NC_005232.1	slr6034	32129	32545	+	B1	52337588.0000009	280.999999999979	5.36899025610379	417	12.8752763935343
NC_005232.1	slr6034	32129	32545	+	C1	62053964.0000001	465.999999999564	7.50959277959363	417	18.008615778402
NC_005232.1	slr6037	33889	34311	+	A2	1786561.0000003	58.0000000000218	32.4646065821497	423	76.7484789176117
NC_005232.1	slr6037	33889	34311	+	A1	23225586.9999991	572.999999999887	24.6710664406419	423	58.3240341386335
NC_005232.1	slr6037	33889	34311	+	B2	23262593.9999945	1601.99999999969	68.8659226911694	423	162.803599742717
NC_005232.1	slr6037	33889	34311	+	C2	26276030.9999999	1028.99999999996	39.161165550458	423	92.5795875897352
NC_005232.1	slr6037	33889	34311	+	E1	29745870.9999964	527.999999999699	17.7503627310077	423	41.963032461011
NC_005232.1	slr6037	33889	34311	+	D2	37426642.9999964	1162.99999999971	31.0741201127717	423	73.4612768623445
NC_005232.1	slr6037	33889	34311	+	D1	48998966.0000005	1737.99999999975	35.4701362473594	423	83.8537499937575
NC_005232.1	slr6037	33889	34311	+	B1	52337588.0000009	2445.99999999963	46.7350539730564	423	110.484761165618
NC_005232.1	slr6037	33889	34311	+	C1	62053964.0000001	2658.99999999958	42.8498008604184	423	101.299765627467
NC_005232.1	SGL_RS18595	34375	34668	+	A2	1786561.0000003	11.0000000000041	6.15708055868357	294	20.9424508798761
NC_005232.1	SGL_RS18595	34375	34668	+	A1	23225586.9999991	329.999999999922	14.2084675836152	294	48.3281210327048
NC_005232.1	SGL_RS18595	34375	34668	+	B2	23262593.9999945	375.999999999551	16.1632877227552	294	54.9771691250178
NC_005232.1	SGL_RS18595	34375	34668	+	C2	26276030.9999999	257.000000000074	9.78077701309131	294	33.2679490241201
NC_005232.1	SGL_RS18595	34375	34668	+	E1	29745870.9999964	203.999999999982	6.85809469152901	294	23.3268526922756
NC_005232.1	SGL_RS18595	34375	34668	+	D2	37426642.9999964	266.000000000061	7.10723641444643	294	24.1742735185253
NC_005232.1	SGL_RS18595	34375	34668	+	D1	48998966.0000005	472.999999999966	9.65326492807952	294	32.8342344492501
NC_005232.1	SGL_RS18595	34375	34668	+	B1	52337588.0000009	939.000000000064	17.9412165497586	294	61.0245460876143
NC_005232.1	SGL_RS18595	34375	34668	+	C1	62053964.0000001	616.000000000054	9.92684367432277	294	33.7647744024584
NC_005232.1	slr6039	34784	35374	+	A2	1786561.0000003	236.000000000003	132.097364713527	591	223.514999515274
NC_005232.1	slr6039	34784	35374	+	A1	23225586.9999991	2456.00000000281	105.745443592143	591	178.926300494319
NC_005232.1	slr6039	34784	35374	+	B2	23262593.9999945	504.999999999794	21.7086710106325	591	36.7320998487859
NC_005232.1	slr6039	34784	35374	+	C2	26276030.9999999	668.000000000009	25.4224087344094	591	43.0159200243813
NC_005232.1	slr6039	34784	35374	+	E1	29745870.9999964	1707.99999999839	57.4197339858899	591	97.156910297614
NC_005232.1	slr6039	34784	35374	+	D2	37426642.9999964	1202.99999999996	32.1428774683338	591	54.3872715200234
NC_005232.1	slr6039	34784	35374	+	D1	48998966.0000005	1560.99999999997	31.857815122057	591	53.9049325246312
NC_005232.1	slr6039	34784	35374	+	B1	52337588.0000009	950.000000000587	18.1513905455592	591	30.7130127674436
NC_005232.1	slr6039	34784	35374	+	C1	62053964.0000001	1815.0000000005	29.2487358261351	591	49.4902467447295
NC_005232.1	slr6040	35381	36079	+	A2	1786561.0000003	5743.00000000765	3214.55578623214	699	4598.79225498161
NC_005232.1	slr6040	35381	36079	+	A1	23225586.9999991	70093.0000001473	3017.9215707293	699	4317.4843644196
NC_005232.1	slr6040	35381	36079	+	B2	23262593.9999945	5107.99999999782	219.579983212492	699	314.134453809002
NC_005232.1	slr6040	35381	36079	+	C2	26276030.9999999	7764.00000000114	295.47841529039	699	422.71590170299
NC_005232.1	slr6040	35381	36079	+	E1	29745870.9999964	20652.9999999824	694.314851294316	699	993.297355213614
NC_005232.1	slr6040	35381	36079	+	D2	37426642.9999964	6836.99999999668	182.677350998254	699	261.340988552581
NC_005232.1	slr6040	35381	36079	+	D1	48998966.0000005	11536.9999999973	235.453948150603	699	336.843988770534
NC_005232.1	slr6040	35381	36079	+	B1	52337588.0000009	10763.9999999942	205.664808244392	699	294.227193482678
NC_005232.1	slr6040	35381	36079	+	C1	62053964.0000001	15819.9999999995	254.939394363259	699	364.720163609813
NC_005232.1	slr6041	36066	37418	+	A2	1786561.0000003	109.999999999999	61.5708055868119	1353	45.5068777433939
NC_005232.1	slr6041	36066	37418	+	A1	23225586.9999991	2227.00000000023	95.8856282082478	1353	70.8689048102349
NC_005232.1	slr6041	36066	37418	+	B2	23262593.9999945	459.999999999803	19.7742349799816	1353	14.6151034589665
NC_005232.1	slr6041	36066	37418	+	C2	26276030.9999999	385.999999999962	14.690194268684	1353	10.8574976117398
